gbifID;scientificName;occurrenceStatus;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;depth;depthAccuracy;eventDate
1976370218;Neogobius melanostomus (Pallas, 1814);present;52.3;6.1;5000;;;2015-08-07T00:00:00Z
1913591295;Neogobius melanostomus (Pallas, 1814);present;41.54945;-88.07978;;;;2015-08-09T00:00:00Z
1976334542;Neogobius melanostomus (Pallas, 1814);present;52.45;6.05;5000;;;2015-08-10T00:00:00Z
1976334497;Neogobius melanostomus (Pallas, 1814);present;52.5;5.95;5000;;;2015-08-10T00:00:00Z
1897139079;Neogobius melanostomus (Pallas, 1814);present;44.32378;-88.16308;;;;2015-08-10T00:00:00Z
1837126677;Neogobius melanostomus (Pallas, 1814);present;42.01597;-82.79952;;;;2015-08-10T00:00:00Z
2423580287;Neogobius melanostomus (Pallas, 1814);present;42.02107;-82.81032;;;;2015-08-11T00:00:00Z
1976319900;Neogobius melanostomus (Pallas, 1814);present;51.25;6;5000;;;2015-08-12T00:00:00Z
1976315092;Neogobius melanostomus (Pallas, 1814);present;51.25;6;5000;;;2015-08-12T00:00:00Z
1976312894;Neogobius melanostomus (Pallas, 1814);present;52;4.65;5000;;;2015-08-12T00:00:00Z
1897154172;Neogobius melanostomus (Pallas, 1814);present;44.55019;-88.06266;;;;2015-08-12T00:00:00Z
1976303229;Neogobius melanostomus (Pallas, 1814);present;51.65;5.35;5000;;;2015-08-13T00:00:00Z
1426009126;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009113;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009102;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009100;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009099;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009095;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009094;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009091;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009090;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009088;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009082;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009080;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009071;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009070;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009065;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009059;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009057;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009046;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1426009035;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-13T00:00:00Z
1807183723;Neogobius melanostomus (Pallas, 1814);present;56.128099;15.4226;50;;;2015-08-13T00:00:00Z
2332671406;Neogobius melanostomus (Pallas, 1814);present;43.97735;-78.0066;;;;2015-08-13T00:00:00Z
2332672301;Neogobius melanostomus (Pallas, 1814);present;46.70109;-92.20355;;;;2015-08-13T00:00:00Z
1976294352;Neogobius melanostomus (Pallas, 1814);present;52.3;5.2;5000;;;2015-08-14T00:00:00Z
1426009453;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009449;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009445;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009436;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009431;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009426;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009423;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009420;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009418;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009414;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009412;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009409;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009404;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009396;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009393;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009389;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009387;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009383;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009381;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1426009379;Neogobius melanostomus (Pallas, 1814);present;51.36538;4.22323;250;;;2015-08-14T00:00:00Z
1976290089;Neogobius melanostomus (Pallas, 1814);present;51.65;5.35;5000;;;2015-08-15T00:00:00Z
1976285164;Neogobius melanostomus (Pallas, 1814);present;52.65;5.9;5000;;;2015-08-15T00:00:00Z
2332673155;Neogobius melanostomus (Pallas, 1814);present;45.87542;-82.77485;;;;2015-08-15T00:00:00Z
2251209492;BOLD:AAC0218;present;54.4;18.7;;;;2015-08-15T00:00:00Z
2251209366;BOLD:AAC0218;present;54.4;18.7;;;;2015-08-15T00:00:00Z
1703214828;Neogobius melanostomus (Pallas, 1814);present;46.655241;-92.390994;122;;;2015-08-15T18:52:00Z
1339140685;Neogobius melanostomus (Pallas, 1814);present;51.082176;6.872635;250;;;2015-08-16T00:00:00Z
1807183685;Neogobius melanostomus (Pallas, 1814);present;56.76417;16.444416;50;;;2015-08-17T00:00:00Z
2332671301;Neogobius melanostomus (Pallas, 1814);present;44.16615;-77.31593;;;;2015-08-17T00:00:00Z
2332671569;Neogobius melanostomus (Pallas, 1814);present;46.68839;-92.18635;;;;2015-08-17T00:00:00Z
1837127229;Neogobius melanostomus (Pallas, 1814);present;42.57623;-82.3968;;;;2015-08-17T00:00:00Z
1896995083;Neogobius melanostomus (Pallas, 1814);present;42.03608;-83.18281;;;;2015-08-18T00:00:00Z
1896995664;Neogobius melanostomus (Pallas, 1814);present;42.05968;-83.18315;;;;2015-08-18T00:00:00Z
1896995824;Neogobius melanostomus (Pallas, 1814);present;42.06523;-83.18315;;;;2015-08-18T00:00:00Z
1896996537;Neogobius melanostomus (Pallas, 1814);present;42.08371;-83.14521;;;;2015-08-18T00:00:00Z
1896996879;Neogobius melanostomus (Pallas, 1814);present;42.09064;-83.15018;;;;2015-08-18T00:00:00Z
1896997468;Neogobius melanostomus (Pallas, 1814);present;42.11113;-83.12868;;;;2015-08-18T00:00:00Z
2332673346;Neogobius melanostomus (Pallas, 1814);present;44.10778;-77.36648;;;;2015-08-18T00:00:00Z
1896995997;Neogobius melanostomus (Pallas, 1814);present;42.06883;-83.18643;;;;2015-08-19T00:00:00Z
1896996218;Neogobius melanostomus (Pallas, 1814);present;42.07427;-83.18544;;;;2015-08-19T00:00:00Z
1896996305;Neogobius melanostomus (Pallas, 1814);present;42.07972;-83.17761;;;;2015-08-19T00:00:00Z
1896997764;Neogobius melanostomus (Pallas, 1814);present;42.12068;-83.11305;;;;2015-08-19T00:00:00Z
1896998571;Neogobius melanostomus (Pallas, 1814);present;42.14008;-83.13503;;;;2015-08-19T00:00:00Z
1896996516;Neogobius melanostomus (Pallas, 1814);present;42.08302;-83.17061;;;;2015-08-20T00:00:00Z
1896997290;Neogobius melanostomus (Pallas, 1814);present;42.10972;-83.18359;;;;2015-08-20T00:00:00Z
1976228425;Neogobius melanostomus (Pallas, 1814);present;51.85;4.3;5000;;;2015-08-22T00:00:00Z
1976228080;Neogobius melanostomus (Pallas, 1814);present;51.85;4.5;5000;;;2015-08-22T00:00:00Z
1976228019;Neogobius melanostomus (Pallas, 1814);present;51.85;4.5;5000;;;2015-08-22T00:00:00Z
1976227888;Neogobius melanostomus (Pallas, 1814);present;51.85;4.3;5000;;;2015-08-22T00:00:00Z
1976227672;Neogobius melanostomus (Pallas, 1814);present;51.85;4.3;5000;;;2015-08-22T00:00:00Z
1976227728;Neogobius melanostomus (Pallas, 1814);present;51.9;4.5;5000;;;2015-08-22T00:00:00Z
1474252268;Neogobius melanostomus (Pallas, 1814);present;56.747387;16.523315;10;;;2015-08-22T00:00:00Z
1976204830;Neogobius melanostomus (Pallas, 1814);present;51.7;4.3;5000;;;2015-08-23T00:00:00Z
1976204273;Neogobius melanostomus (Pallas, 1814);present;51.7;4.3;5000;;;2015-08-23T00:00:00Z
1913591299;Neogobius melanostomus (Pallas, 1814);present;41.55429;-88.07804;;;;2015-08-24T00:00:00Z
1913591314;Neogobius melanostomus (Pallas, 1814);present;41.55674;-88.07769;;;;2015-08-24T00:00:00Z
1913591313;Neogobius melanostomus (Pallas, 1814);present;41.55766;-88.07713;;;;2015-08-24T00:00:00Z
1837126949;Neogobius melanostomus (Pallas, 1814);present;43.15993;-79.37312;;;;2015-08-25T00:00:00Z
1837126906;Neogobius melanostomus (Pallas, 1814);present;43.16577;-79.36906;;;;2015-08-25T00:00:00Z
1837126675;Neogobius melanostomus (Pallas, 1814);present;43.17356;-79.3665;;;;2015-08-25T00:00:00Z
2332671566;Neogobius melanostomus (Pallas, 1814);present;43.91371;-77.0403;;;;2015-08-26T00:00:00Z
1897153759;Neogobius melanostomus (Pallas, 1814);present;44.5448;-88.1029;;;;2015-08-26T00:00:00Z
1897155039;Neogobius melanostomus (Pallas, 1814);present;44.5658;-88.0647;;;;2015-08-26T00:00:00Z
1897148025;Neogobius melanostomus (Pallas, 1814);present;44.44509;-88.09875;;;;2015-08-27T00:00:00Z
1897148037;Neogobius melanostomus (Pallas, 1814);present;44.4451;-88.0987;;;;2015-08-27T00:00:00Z
1897150291;Neogobius melanostomus (Pallas, 1814);present;44.4786;-88.0723;;;;2015-08-27T00:00:00Z
1976184785;Neogobius melanostomus (Pallas, 1814);present;52.35;5.2;5000;;;2015-08-28T00:00:00Z
1976184337;Neogobius melanostomus (Pallas, 1814);present;52.35;5.2;5000;;;2015-08-28T00:00:00Z
1976171780;Neogobius melanostomus (Pallas, 1814);present;52.35;6.1;5000;;;2015-08-29T00:00:00Z
1897117198;Neogobius melanostomus (Pallas, 1814);present;44.10507;-87.64674;;;;2015-08-29T00:00:00Z
1976159934;Neogobius melanostomus (Pallas, 1814);present;51.9;5.3;5000;;;2015-08-30T00:00:00Z
1897132660;Neogobius melanostomus (Pallas, 1814);present;44.2126;-88.46156;;;;2015-08-31T00:00:00Z
1896988495;Neogobius melanostomus (Pallas, 1814);present;41.69381;-83.43517;;;;2015-09-01T00:00:00Z
1896988642;Neogobius melanostomus (Pallas, 1814);present;41.70173;-83.42303;;;;2015-09-01T00:00:00Z
1896989835;Neogobius melanostomus (Pallas, 1814);present;41.76378;-83.41465;;;;2015-09-01T00:00:00Z
1896990469;Neogobius melanostomus (Pallas, 1814);present;41.80182;-83.44043;;;;2015-09-01T00:00:00Z
1896990686;Neogobius melanostomus (Pallas, 1814);present;41.81263;-83.43522;;;;2015-09-01T00:00:00Z
1897140665;Neogobius melanostomus (Pallas, 1814);present;44.34852;-88.16123;;;;2015-09-01T00:00:00Z
1136907478;Neogobius melanostomus (Pallas, 1814);present;57.267427;16.949413;100;;;2015-09-01T08:00:00Z
1976139920;Neogobius melanostomus (Pallas, 1814);present;52.3;5;5000;;;2015-09-02T00:00:00Z
1896988329;Neogobius melanostomus (Pallas, 1814);present;41.68748;-83.36338;;;;2015-09-02T00:00:00Z
1896988761;Neogobius melanostomus (Pallas, 1814);present;41.70679;-83.36359;;;;2015-09-02T00:00:00Z
1896989019;Neogobius melanostomus (Pallas, 1814);present;41.72191;-83.39668;;;;2015-09-02T00:00:00Z
1896989452;Neogobius melanostomus (Pallas, 1814);present;41.74389;-83.42178;;;;2015-09-02T00:00:00Z
1897140703;Neogobius melanostomus (Pallas, 1814);present;44.3497;-88.1999;;;;2015-09-02T00:00:00Z
1897221928;Neogobius melanostomus (Pallas, 1814);present;46.09842;-83.87744;;;;2015-09-03T00:00:00Z
2397705582;Neogobius melanostomus (Pallas, 1814);present;43.504051;-76.317982;8;;;2015-09-05T15:03:00Z
1570648364;Neogobius melanostomus (Pallas, 1814);present;51.26916;4.30061;10;;;2015-09-08T00:00:00Z
1829332572;Neogobius melanostomus (Pallas, 1814);present;45.8224;-86.0299;;46;0;2015-09-11T00:00:00Z
1975992121;Neogobius melanostomus (Pallas, 1814);present;51.7;4.3;5000;;;2015-09-12T00:00:00Z
1975553154;Neogobius melanostomus (Pallas, 1814);present;51.7;4.3;5000;;;2015-09-12T00:00:00Z
1976000583;Neogobius melanostomus (Pallas, 1814);present;51.5;6.15;5000;;;2015-09-13T00:00:00Z
1975998081;Neogobius melanostomus (Pallas, 1814);present;51.5;6.15;5000;;;2015-09-13T00:00:00Z
1975978810;Neogobius melanostomus (Pallas, 1814);present;52.45;4.75;5000;;;2015-09-13T00:00:00Z
1417502717;Neogobius melanostomus (Pallas, 1814);present;51.09743;5.82593;250;;;2015-09-14T00:00:00Z
1417502704;Neogobius melanostomus (Pallas, 1814);present;51.09743;5.82593;250;;;2015-09-14T00:00:00Z
1417502660;Neogobius melanostomus (Pallas, 1814);present;51.09743;5.82593;250;;;2015-09-14T00:00:00Z
1417502698;Neogobius melanostomus (Pallas, 1814);present;51.10077;5.82598;250;;;2015-09-14T00:00:00Z
1417502689;Neogobius melanostomus (Pallas, 1814);present;51.10077;5.82598;250;;;2015-09-14T00:00:00Z
1417502678;Neogobius melanostomus (Pallas, 1814);present;51.10077;5.82598;250;;;2015-09-14T00:00:00Z
1417502656;Neogobius melanostomus (Pallas, 1814);present;51.10077;5.82598;250;;;2015-09-14T00:00:00Z
1417502637;Neogobius melanostomus (Pallas, 1814);present;51.10077;5.82598;250;;;2015-09-14T00:00:00Z
1417502616;Neogobius melanostomus (Pallas, 1814);present;51.10077;5.82598;250;;;2015-09-14T00:00:00Z
1417504093;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504092;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504091;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504090;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504089;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504088;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504087;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504086;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504085;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504084;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504083;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504082;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504081;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504080;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504079;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504078;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504077;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504076;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504075;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504074;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504073;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504072;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504071;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504070;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504069;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504068;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504067;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504066;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504065;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504064;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504063;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504062;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504061;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504060;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504059;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504058;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504057;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504056;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504055;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504054;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504053;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504052;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504051;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504050;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504049;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504048;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504047;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504046;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504045;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504044;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504043;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504042;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504041;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504040;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504039;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504038;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504037;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504036;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504035;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504034;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504033;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504032;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504031;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504030;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504029;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504028;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504027;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504026;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504025;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504024;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504023;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504022;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504021;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504020;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504019;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504018;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504017;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504016;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504015;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504014;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504013;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504012;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504010;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417504000;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503999;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503998;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503997;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503996;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503995;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503994;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503993;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503992;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503991;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503990;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503989;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503436;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503429;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503426;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503419;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503410;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503405;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503404;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503403;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503401;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503400;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503399;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503397;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503395;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503394;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503393;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
1417503389;Neogobius melanostomus (Pallas, 1814);present;51.10502;5.82183;250;;;2015-09-14T00:00:00Z
